Timestamp,id,lat,long
01/06/2014 07:59:01,5,36.06730309,24.8778979
01/06/2014 07:59:07,5,36.06735541,24.87757989
01/06/2014 07:59:09,5,36.06733524,24.87745793
01/06/2014 07:59:10,5,36.06733602,24.87740265
01/06/2014 07:59:11,5,36.06729756,24.87738085
01/06/2014 07:59:12,5,36.06729251,24.87733176
01/06/2014 07:59:13,5,36.06731454,24.8772497
01/06/2014 07:59:14,5,36.06733791,24.8771873
01/06/2014 07:59:16,5,36.06735171,24.87709793
01/06/2014 07:59:18,5,36.06733049,24.87701305
01/06/2014 07:59:20,5,36.06734088,24.87692442
01/06/2014 07:59:22,5,36.0673015,24.87680215
01/06/2014 07:59:23,5,36.06729131,24.87676242
01/06/2014 07:59:24,5,36.0672957,24.87674131
01/06/2014 07:59:25,5,36.06733868,24.87667494
01/06/2014 07:59:26,5,36.06734875,24.87665106
01/06/2014 07:59:27,5,36.06732719,24.87655043
01/06/2014 07:59:29,5,36.06731781,24.87647193
01/06/2014 07:59:31,5,36.06733204,24.87634674
01/06/2014 07:59:32,5,36.06732112,24.87633254
01/06/2014 07:59:33,5,36.06735428,24.876266
01/06/2014 07:59:34,5,36.06733924,24.87622169
01/06/2014 07:59:36,5,36.06732675,24.87609143
01/06/2014 07:59:37,5,36.0673639,24.87604654
01/06/2014 07:59:38,5,36.06732178,24.87604283
01/06/2014 07:59:39,5,36.06737673,24.8759556
01/06/2014 07:59:40,5,36.06735596,24.8759339
01/06/2014 07:59:41,5,36.06734784,24.87585362
01/06/2014 07:59:42,5,36.06732232,24.87584652
01/06/2014 07:59:43,5,36.06736945,24.8758044
01/06/2014 07:59:44,5,36.06732128,24.8757409
01/06/2014 07:59:45,5,36.06735147,24.87566478
01/06/2014 07:59:47,5,36.06736135,24.87557926
01/06/2014 07:59:49,5,36.06738245,24.87546418
01/06/2014 07:59:50,5,36.06736468,24.87539707
01/06/2014 07:59:51,5,36.06736661,24.8753734
01/06/2014 07:59:52,5,36.06735989,24.87533152
01/06/2014 07:59:53,5,36.06734237,24.87527712
01/06/2014 07:59:54,5,36.06737255,24.87525454
01/06/2014 07:59:56,5,36.06736675,24.87514561
01/06/2014 07:59:57,5,36.06733494,24.87510167
01/06/2014 07:59:58,5,36.06734228,24.87499777
01/06/2014 07:59:59,5,36.0673219,24.87495776
01/06/2014 08:00:00,5,36.06733772,24.87493044
01/06/2014 08:00:01,5,36.06732678,24.87487832
01/06/2014 08:00:02,5,36.0673805,24.87479922
01/06/2014 08:00:03,5,36.06732486,24.8747829
01/06/2014 08:00:05,5,36.06738489,24.87469551
01/06/2014 08:00:07,5,36.06735754,24.87455711
01/06/2014 08:00:08,5,36.06739552,24.87451679
01/06/2014 08:00:09,5,36.06741587,24.87449826
01/06/2014 08:00:11,5,36.06740874,24.87438191
01/06/2014 08:00:14,5,36.06740436,24.87425571
01/06/2014 08:00:15,5,36.06743247,24.87418204
01/06/2014 08:00:16,5,36.06745459,24.87415376
01/06/2014 08:00:17,5,36.06745211,24.87407861
01/06/2014 08:00:18,5,36.06746138,24.87402886
01/06/2014 08:00:19,5,36.06745525,24.87397338
01/06/2014 08:00:20,5,36.06742749,24.87391195
01/06/2014 08:00:23,5,36.06744969,24.87376235
01/06/2014 08:00:24,5,36.06748125,24.87376141
01/06/2014 08:00:25,5,36.06750134,24.8737055
01/06/2014 08:00:26,5,36.0674745,24.87363969
01/06/2014 08:00:27,5,36.0674821,24.87357014
01/06/2014 08:00:29,5,36.06748181,24.87351131
01/06/2014 08:00:30,5,36.06752466,24.87343295
01/06/2014 08:00:31,5,36.06749279,24.8734145
01/06/2014 08:00:34,5,36.06755184,24.87336495
01/06/2014 08:11:01,5,36.06750623,24.87335253
01/06/2014 08:11:01,5,36.06751848,24.8733708
01/06/2014 08:11:03,5,36.06752629,24.87346532
01/06/2014 08:11:04,5,36.06749798,24.87351494
01/06/2014 08:11:05,5,36.06751884,24.87361092
01/06/2014 08:11:06,5,36.06751351,24.87361945
01/06/2014 08:11:07,5,36.06749441,24.87370259
01/06/2014 08:11:09,5,36.0674901,24.87379494
01/06/2014 08:11:10,5,36.06746187,24.87385076
01/06/2014 08:11:11,5,36.06745947,24.87390366
01/06/2014 08:11:12,5,36.06743184,24.87395425
01/06/2014 08:11:14,5,36.06741766,24.87401229
01/06/2014 08:11:16,5,36.06742093,24.87413656
01/06/2014 08:11:18,5,36.06742518,24.87421746
01/06/2014 08:11:22,5,36.06741462,24.87440542
01/06/2014 08:11:23,5,36.06737489,24.87449026
01/06/2014 08:11:24,5,36.06737755,24.87455296
01/06/2014 08:11:25,5,36.06736443,24.87459102
01/06/2014 08:11:26,5,36.06738033,24.87463461
01/06/2014 08:11:27,5,36.06735356,24.87467069
01/06/2014 08:11:28,5,36.06733523,24.87474631
01/06/2014 08:11:30,5,36.06733266,24.8748288
01/06/2014 08:11:31,5,36.0673288,24.87486563
01/06/2014 08:11:34,5,36.06733414,24.87505228
01/06/2014 08:11:36,5,36.06737283,24.8751391
01/06/2014 08:11:38,5,36.06733261,24.87520513
01/06/2014 08:11:39,5,36.0673243,24.87527867
01/06/2014 08:11:40,5,36.06732079,24.87535037
01/06/2014 08:11:41,5,36.06735603,24.87538862
01/06/2014 08:11:43,5,36.06732104,24.87544589
01/06/2014 08:11:44,5,36.06735494,24.87553013
01/06/2014 08:11:45,5,36.06735354,24.87556417
01/06/2014 08:11:46,5,36.06733174,24.87564822
01/06/2014 08:11:47,5,36.06734312,24.87567351
01/06/2014 08:11:49,5,36.06733892,24.87576984
01/06/2014 08:11:50,5,36.06732216,24.87580729
01/06/2014 08:11:52,5,36.06736551,24.87591183
01/06/2014 08:11:53,5,36.0673762,24.87597056
01/06/2014 08:11:54,5,36.06737441,24.8759974
01/06/2014 08:11:55,5,36.06738297,24.87607023
01/06/2014 08:11:56,5,36.0673789,24.8761472
01/06/2014 08:11:57,5,36.06734372,24.87614508
01/06/2014 08:11:59,5,36.0673579,24.87624687
01/06/2014 08:12:00,5,36.06735037,24.8763122
01/06/2014 08:12:04,5,36.06719351,24.87637582
01/06/2014 08:12:05,5,36.06710267,24.87633972
01/06/2014 08:12:06,5,36.06710738,24.87636438
01/06/2014 08:12:07,5,36.06700258,24.87638953
01/06/2014 08:12:08,5,36.06698686,24.87637174
01/06/2014 08:12:10,5,36.06688441,24.87633849
01/06/2014 08:12:12,5,36.06679634,24.87637279
01/06/2014 08:12:13,5,36.06674382,24.87636861
01/06/2014 08:12:15,5,36.06664947,24.87641689
01/06/2014 08:12:17,5,36.06654643,24.87639257
01/06/2014 08:12:20,5,36.06639859,24.87641135
01/06/2014 08:12:21,5,36.06636181,24.87640947
01/06/2014 08:12:22,5,36.06625513,24.87641898
01/06/2014 08:12:24,5,36.06617803,24.8764061
01/06/2014 08:12:25,5,36.06611032,24.8764174
01/06/2014 08:12:26,5,36.06610329,24.87638107
01/06/2014 08:12:27,5,36.06601946,24.87639447
01/06/2014 08:12:29,5,36.06592894,24.87639904
01/06/2014 08:12:30,5,36.06591586,24.87640872
01/06/2014 08:12:31,5,36.06581526,24.8764479
01/06/2014 08:12:32,5,36.06577335,24.87643019
01/06/2014 08:12:33,5,36.06575015,24.8763915
01/06/2014 08:12:36,5,36.06557804,24.87645741
01/06/2014 08:12:39,5,36.06543349,24.87640519
01/06/2014 08:12:40,5,36.06540337,24.87645615
01/06/2014 08:12:41,5,36.06532741,24.87643582
01/06/2014 08:12:42,5,36.0652708,24.87644106
01/06/2014 08:12:43,5,36.06521119,24.87639472
01/06/2014 08:12:45,5,36.06510745,24.87643713
01/06/2014 08:12:46,5,36.06511695,24.87641874
01/06/2014 08:12:48,5,36.06496498,24.87639546
01/06/2014 08:12:49,5,36.06496559,24.87641426
01/06/2014 08:12:50,5,36.06489445,24.87642595
01/06/2014 08:12:51,5,36.06486012,24.87639241
01/06/2014 08:12:52,5,36.06475167,24.87641261
01/06/2014 08:12:53,5,36.06476107,24.87638727
01/06/2014 08:12:56,5,36.0645583,24.87640882
01/06/2014 08:12:57,5,36.06457794,24.87639497
01/06/2014 08:12:58,5,36.06447945,24.87641963
01/06/2014 08:12:59,5,36.06440945,24.87643063
01/06/2014 08:13:01,5,36.06434818,24.87641809
01/06/2014 08:13:02,5,36.06428528,24.87638701
01/06/2014 08:13:04,5,36.06423305,24.87640651
01/06/2014 08:13:05,5,36.06417518,24.87642455
01/06/2014 08:13:06,5,36.06409944,24.87640724
01/06/2014 08:13:07,5,36.06403529,24.8764634
01/06/2014 08:13:08,5,36.06397555,24.87641431
01/06/2014 08:13:09,5,36.06397058,24.87645452
01/06/2014 08:13:10,5,36.06389132,24.87640603
01/06/2014 08:13:12,5,36.06381611,24.8764487
01/06/2014 08:13:14,5,36.06372862,24.87645165
01/06/2014 08:13:15,5,36.0636203,24.876496
01/06/2014 08:13:17,5,36.0635768,24.8764755
01/06/2014 08:13:19,5,36.06344971,24.87648251
01/06/2014 08:13:20,5,36.06340383,24.87646993
01/06/2014 08:13:21,5,36.06333422,24.87650161
01/06/2014 08:13:24,5,36.06316545,24.87643751
