Timestamp,id,lat,long
01/06/2014 07:21:48,29,36.05948634,24.89484886
01/06/2014 07:21:48,29,36.05941141,24.89479046
01/06/2014 07:21:50,29,36.05936072,24.8947439
01/06/2014 07:21:51,29,36.05933191,24.89473542
01/06/2014 07:21:53,29,36.05923083,24.89467565
01/06/2014 07:21:55,29,36.05916621,24.89458923
01/06/2014 07:21:56,29,36.05913963,24.89451794
01/06/2014 07:21:58,29,36.0590924,24.89447203
01/06/2014 07:21:59,29,36.05898524,24.89449406
01/06/2014 07:22:01,29,36.0589356,24.89438861
01/06/2014 07:22:03,29,36.05882721,24.89434783
01/06/2014 07:22:05,29,36.0588014,24.89422703
01/06/2014 07:22:06,29,36.05869516,24.89425579
01/06/2014 07:22:10,29,36.05854943,24.89411677
01/06/2014 07:22:12,29,36.05849379,24.89405809
01/06/2014 07:22:14,29,36.05840439,24.89398042
01/06/2014 07:22:15,29,36.05831234,24.89401146
01/06/2014 07:22:16,29,36.05830388,24.89393129
01/06/2014 07:22:18,29,36.05817258,24.893912
01/06/2014 07:22:19,29,36.05813344,24.89387909
01/06/2014 07:22:24,29,36.05798737,24.89380559
01/06/2014 07:22:25,29,36.05792273,24.89377462
01/06/2014 07:22:29,29,36.05777079,24.89367751
01/06/2014 07:22:30,29,36.05773644,24.89361918
01/06/2014 07:22:31,29,36.05769198,24.89358732
01/06/2014 07:22:32,29,36.05757282,24.89358997
01/06/2014 07:22:33,29,36.05758539,24.8935341
01/06/2014 07:22:34,29,36.05756252,24.89349347
01/06/2014 07:22:36,29,36.0574738,24.89346135
01/06/2014 07:22:40,29,36.05726497,24.89336392
01/06/2014 07:22:41,29,36.05725267,24.89326853
01/06/2014 07:22:42,29,36.05718404,24.893283
01/06/2014 07:22:44,29,36.05713658,24.89318639
01/06/2014 07:22:46,29,36.05704449,24.89316748
01/06/2014 07:22:48,29,36.05700608,24.89303597
01/06/2014 07:22:49,29,36.0569845,24.89303902
01/06/2014 07:22:51,29,36.05685184,24.89300992
01/06/2014 07:22:52,29,36.05681483,24.8929293
01/06/2014 07:22:57,29,36.05659708,24.89280176
01/06/2014 07:22:58,29,36.05662728,24.8927726
01/06/2014 07:22:59,29,36.05654047,24.89275038
01/06/2014 07:23:00,29,36.05653078,24.8927164
01/06/2014 07:23:01,29,36.05651371,24.89267656
01/06/2014 07:23:02,29,36.05642294,24.89262158
01/06/2014 07:23:04,29,36.05633534,24.89255825
01/06/2014 07:23:08,29,36.05621994,24.8924223
01/06/2014 07:23:10,29,36.05612282,24.89239586
01/06/2014 07:23:16,29,36.05587587,24.89224122
01/06/2014 07:23:17,29,36.05587655,24.89217358
01/06/2014 07:23:18,29,36.05577861,24.89222457
01/06/2014 07:23:20,29,36.05571287,24.89218922
01/06/2014 07:23:21,29,36.05569418,24.89218752
01/06/2014 07:23:26,29,36.05540625,24.89218171
01/06/2014 07:23:27,29,36.05533909,24.8922461
01/06/2014 07:23:28,29,36.05531328,24.89219002
01/06/2014 07:23:29,29,36.05521406,24.89218222
01/06/2014 07:23:30,29,36.05516301,24.89220855
01/06/2014 07:23:31,29,36.05511329,24.89221507
01/06/2014 07:23:32,29,36.05508586,24.89222624
01/06/2014 07:23:34,29,36.05499123,24.89218758
01/06/2014 07:23:35,29,36.05494131,24.89219011
01/06/2014 07:23:36,29,36.05489226,24.8922453
01/06/2014 07:23:37,29,36.05484364,24.89217844
01/06/2014 07:23:39,29,36.05476437,24.89219778
01/06/2014 07:23:40,29,36.05475482,24.89218735
